id,display_name,subfield_id,subfield_display_name,field_id,field_display_name,domain_id,domain_display_name,description,keywords,works_api_url,wikipedia_id,works_count,cited_by_count,updated_date
11146,Long-Term Effects of Testosterone on Health,2712,"Endocrinology, Diabetes and Metabolism",27,Medicine,4,Health Sciences,"This cluster of papers explores the long-term effects of testosterone levels and therapy on various aspects of men's health, including aging, metabolic syndrome, cardiovascular risk, and muscle strength. It also investigates the association between testosterone levels and conditions such as diabetes, androgen deficiency, and the use of anabolic steroids.",Testosterone; Hormone Therapy; Aging Men; Metabolic Syndrome; Cardiovascular Risk; Androgen Deficiency; Muscle Strength; Diabetes; Elderly Men; Anabolic Steroids,works?filter=topics.id:T11146,Testosterone,77759,1205051,2024-02-26T04:56:41.491455
10293,Thyroid Disease and Hormone Regulation,2712,"Endocrinology, Diabetes and Metabolism",27,Medicine,4,Health Sciences,"This cluster of papers explores various aspects of thyroid disease, including the regulation of thyroid hormones, the impact of thyroid dysfunction during pregnancy, cardiovascular risks associated with thyroid disorders, the role of iodine deficiency, and the relationship between thyroid function and neurodevelopment. It also covers topics such as autoimmune thyroid disease and the effects of thyroid hormones on different physiological systems.",Thyroid Hormone; Thyroid Dysfunction; Hypothyroidism; Hyperthyroidism; Thyroid Antibodies; Pregnancy; Cardiovascular Risk; Iodine Deficiency; Neurodevelopment; Autoimmune Thyroid Disease,works?filter=topics.id:T10293,Thyroid_disease,92147,1204954,2024-02-26T04:53:49.300725
10519,Mass Spectrometry Techniques with Proteins,1607,Spectroscopy,16,Chemistry,3,Physical Sciences,"This cluster of papers covers advancements in mass spectrometry techniques, with a focus on proteomics, quantitative analysis, protein identification, phosphoproteomics, and biomarker discovery. It includes topics such as label-free quantification, tandem mass spectrometry, protein phosphorylation, and data-independent acquisition.",Proteomics; Mass Spectrometry; Quantitative Analysis; Protein Identification; Phosphoproteomics; Biomarker Discovery; Label-free Quantification; Tandem Mass Spectrometry; Protein Phosphorylation; Data-independent Acquisition,works?filter=topics.id:T10519,Mass_spectrometry,49472,1204421,2024-02-26T04:49:19.403921
10463,Observation and Study of Gravitational Waves Phenomenon,3103,Astronomy and Astrophysics,31,Physics and Astronomy,3,Physical Sciences,"This cluster of papers focuses on the observation, study, and implications of gravitational waves from binary black hole and neutron star mergers, as well as the use of LIGO and Virgo detectors for these detections. It also delves into the equation of state of nuclear matter, pulsar timing, compact binary mergers, tests of general relativity, and the potential of space-borne detectors for gravitational wave observations.",Gravitational Waves; Binary Black Hole; Neutron Star; LIGO and Virgo; Equation of State; Pulsar Timing; Compact Binary Mergers; General Relativity Tests; Space-borne Detectors; Nuclear Matter,works?filter=topics.id:T10463,Gravitational_wave,59963,1202565,2024-02-26T04:57:03.440120
10555,Impact of Climate Change on Forest Wildfires,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,"This cluster of papers explores the impact of climate change on forest wildfires, including the increase in wildfire activity, global fire emissions, fire regimes, and the resilience of ecosystems. It also delves into the effects of wildfires on soil properties, carbon loss, and the use of remote sensing for monitoring and assessment.",Climate Change; Forest Fires; Wildfire Activity; Global Emissions; Fire Regimes; Boreal Forests; Soil Properties; Ecosystem Resilience; Carbon Loss; Remote Sensing,works?filter=topics.id:T10555,Effects_of_climate_change_on_wildfires,73510,1201795,2024-02-26T04:54:36.092519
10127,Banking and Finance in Economic Systems,2003,Finance,20,"Economics, Econometrics and Finance",2,Social Sciences,"This cluster of papers explores various aspects of banking and finance, including liquidity, credit crunch, systemic risk, regulatory policies, monetary policy, small business lending, and the impact of financial crises on economic systems.",Banking; Finance; Liquidity; Credit; Regulation; Systemic Risk; Monetary Policy; Small Business Lending; Financial Crises; Interbank Market,works?filter=topics.id:T10127,Banking_and_finance,130851,1200683,2024-02-26T04:53:50.643945
10334,Cochlear Neuropathy and Hearing Loss Mechanisms,2809,Sensory Systems,28,Neuroscience,1,Life Sciences,"This cluster of papers explores the mechanisms and consequences of cochlear neuropathy, hearing loss, and related conditions such as tinnitus. It covers topics such as hair cell function, inner ear development, noise-induced damage, otoacoustic emissions, neural plasticity, connexin mutations, and the overall auditory system.",Cochlear Neuropathy; Hearing Loss; Tinnitus; Hair Cell; Inner Ear Development; Noise-Induced Damage; Otoacoustic Emissions; Neural Plasticity; Connexin Mutations; Auditory System,works?filter=topics.id:T10334,Cochlear_neuropathy,52611,1200242,2024-02-26T04:48:31.044720
11111,Molecular Spectroscopic Databases and Laser Applications,1607,Spectroscopy,16,Chemistry,3,Physical Sciences,"This cluster of papers focuses on molecular spectroscopic databases such as HITRAN, HITEMP, and GEISA, as well as the applications of various types of lasers in gas sensing, breath analysis, and high-temperature molecular spectroscopy. It covers topics such as terahertz quantum-cascade lasers, infrared laser absorption, photoacoustic spectroscopy, diode laser absorption, and cavity ring-down spectroscopy.",Spectroscopic Databases; Terahertz Quantum-Cascade Lasers; Infrared Laser Absorption; Gas Sensing; Photoacoustic Spectroscopy; High-Temperature Molecular Spectroscopy; Diode Laser Absorption; Quantum Cascade Laser Frequency Combs; Breath Analysis; Cavity Ring-Down Spectroscopy,works?filter=topics.id:T11111,Spectroscopy_databases,90093,1193979,2024-02-26T04:54:01.747582
10677,Theoretical Developments in Attachment and Relationships,3207,Social Psychology,32,Psychology,2,Social Sciences,"This cluster of papers explores theoretical developments in attachment theory, focusing on the dynamics of adult attachment, parent-child attachment, marital quality, interpersonal processes, emotion regulation, and the role of social support in intimate relationships. It covers a wide range of topics related to attachment and relationships from infancy to adulthood.",Attachment; Relationships; Marital Quality; Adult Attachment; Interpersonal Processes; Emotion Regulation; Parent-Child Attachment; Social Support; Intimate Relationships; Dyadic Coping,works?filter=topics.id:T10677,Attachment_theory,50426,1192373,2024-02-26T04:49:08.061985
12094,Hemoglobin Function and Regulation in Vertebrates,1307,Cell Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the function, regulation, and physiological impact of hemoglobin and related proteins in vertebrates. It covers topics such as scavenger receptor CD163 expression, neuroglobin and myoglobin function, haptoglobin phenotype, nitric oxide dioxygenase activity, and the role of flavohemoglobins in detoxifying nitric oxide. The papers also discuss the use of hemoglobin-based oxygen carriers and their potential impact on cardiovascular disease.",Hemoglobin; Scavenger Receptor; Globin Family; Oxygen Carriers; Neuroglobin; CD163 Expression; Myoglobin Function; Haptoglobin Phenotype; Nitric Oxide Dioxygenase; Flavohemoglobin,works?filter=topics.id:T12094,Hemoglobin,54658,1188915,2024-02-26T04:53:01.402735
10995,Anaerobic Methane Oxidation and Gas Hydrates,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,"This cluster of papers focuses on the anaerobic oxidation of methane, particularly in relation to gas hydrates, microbial communities in subseafloor sediments, and the biogeochemical processes involved. It explores the role of archaea, nitrite-driven methane oxidation, and denitrification in marine environments.",Methane Oxidation; Anaerobic; Gas Hydrates; Microbial Communities; Subseafloor Sediments; Biogeochemistry; Archaea; Nitrite-Driven; Denitrification; Marine Methane Biogeochemistry,works?filter=topics.id:T10995,Anaerobic_oxidation_of_methane,266261,1187736,2024-02-26T04:56:12.827623
10543,Advancements in Prostate Cancer Research,2740,Pulmonary and Respiratory Medicine,27,Medicine,4,Health Sciences,"This cluster of papers represents a comprehensive exploration of advancements in prostate cancer research, covering topics such as androgen receptor signaling, genomic profiling, hormone therapy, immunotherapy, genetic mutations, clinical trials, biomarkers, and molecular biology. The papers discuss the molecular determinants of resistance to antiandrogen therapy, the impact of translocations and gene fusions on cancer causation, and the development of second-generation antiandrogens for the treatment of advanced prostate cancer.",Prostate Cancer; Androgen Receptor; Genomic Profiling; Hormone Therapy; Metastatic Prostate Cancer; Immunotherapy; Genetic Mutations; Clinical Trials; Biomarkers; Molecular Biology,works?filter=topics.id:T10543,Prostate_cancer,86672,1184187,2024-02-26T04:56:25.952179
11190,3D Bioprinting Technology,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,"This cluster of papers focuses on the advancements in 3D bioprinting technology, including topics such as tissue engineering, microfluidic devices, bioinks, organ-on-a-chip systems, vascularization, hydrogels, cell culture, scaffold fabrication, and regenerative medicine.",Bioprinting; Tissue Engineering; Microfluidic Devices; Bioinks; Organ-on-a-Chip; Vascularization; Hydrogels; Cell Culture; Scaffold Fabrication; Regenerative Medicine,works?filter=topics.id:T11190,3D_bioprinting,58352,1182711,2024-02-26T04:48:26.240039
10981,Epidemiology and Management of Cytomegalovirus Infection,2713,Epidemiology,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the epidemiology, management, and impact of cytomegalovirus (CMV) infection, particularly in transplant recipients and congenitally infected individuals. It covers topics such as antiviral therapy, vaccine development, T cell responses, and the association of CMV with hearing loss. The papers also explore immune evasion strategies employed by CMV.",Cytomegalovirus; Infection; Transplant Recipients; Congenital Infection; Antiviral Therapy; Immunocompromised Individuals; Vaccine Development; T Cell Responses; Hearing Loss; Immune Evasion,works?filter=topics.id:T10981,Cytomegalovirus_infection,70929,1181224,2024-02-26T04:51:05.964787
10337,Liver Cirrhosis and Associated Complications,2721,Hepatology,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the management, prognosis, and complications of liver cirrhosis, including topics such as hepatic encephalopathy, portal hypertension, ascites, hepatorenal syndrome, variceal hemorrhage, MELD score, transjugular intrahepatic portosystemic shunt (TIPS), acute-on-chronic liver failure, and coagulopathy.",Liver Cirrhosis; Hepatic Encephalopathy; Portal Hypertension; Ascites; Hepatorenal Syndrome; Variceal Hemorrhage; MELD Score; Transjugular Intrahepatic Portosystemic Shunt; Acute-on-Chronic Liver Failure; Coagulopathy,works?filter=topics.id:T10337,Cirrhosis,87670,1179420,2024-02-26T04:50:31.982717
